"CurSim","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
7,"propMissAct_0.32_autoCorr_0.6","MAR","Multiple imputations","ar1",0.494709191910979,"H",0.0703535165340988
7,"propMissAct_0.43_autoCorr_0.57","MAR","Multiple imputations","ar1",0.432556871891553,"I",0.0535816621142499
7,"propMissAct_0.57_autoCorr_0.65","MAR","Multiple imputations","ar1",0.282345723117438,"J",0.0713302762969568
7,"propMissAct_0.61_autoCorr_0.61","MAR","Multiple imputations","ar1",0.321706331101287,"K",0.0806187952882193
7,"propMissAct_0.54_autoCorr_0.64","MAR","Multiple imputations","ar1",0.279807324398387,"L",0.0778285079589808
7,"propMissAct_0.58_autoCorr_0.6","MAR","Multiple imputations","ar1",0.251563317462298,"M",0.0761402354044914
7,"propMissAct_0.65_autoCorr_0.62","MAR","Multiple imputations","ar1",0.211743340796144,"N",0.0786306530630907
7,"propMissAct_0.66_autoCorr_0.54","MAR","Multiple imputations","ar1",0.165331809315157,"O",0.0565876925236941
7,"propMissAct_0.78_autoCorr_0.57","MAR","Multiple imputations","ar1",0.153879119899328,"P",0.057556930795556
7,"y","MAR","Multiple imputations","intercept",2.13928592788095,"A",0.399111889203179
7,"propMissAct_0.04_autoCorr_0.71","MAR","Multiple imputations","intercept",1.92837690926634,"B",0.41544503656409
7,"propMissAct_0.14_autoCorr_0.55","MAR","Multiple imputations","intercept",2.01431952461564,"C",0.482918725280027
7,"propMissAct_0.16_autoCorr_0.54","MAR","Multiple imputations","intercept",1.81714963967068,"D",0.410298802322044
7,"propMissAct_0.17_autoCorr_0.56","MAR","Multiple imputations","intercept",1.63584398445349,"E",0.402165422821631
7,"propMissAct_0.37_autoCorr_0.66","MAR","Multiple imputations","intercept",1.13057831050323,"F",0.988576714461913
7,"propMissAct_0.39_autoCorr_0.56","MAR","Multiple imputations","intercept",0.556773281327452,"G",0.807097775716848
7,"propMissAct_0.32_autoCorr_0.6","MAR","Multiple imputations","intercept",1.29798474948506,"H",0.448447352352644
7,"propMissAct_0.43_autoCorr_0.57","MAR","Multiple imputations","intercept",0.555857836992508,"I",0.50723902086626
7,"propMissAct_0.57_autoCorr_0.65","MAR","Multiple imputations","intercept",-0.365787563902067,"J",0.98681409395086
7,"propMissAct_0.61_autoCorr_0.61","MAR","Multiple imputations","intercept",0.53017607782683,"K",0.560533881488951
7,"propMissAct_0.54_autoCorr_0.64","MAR","Multiple imputations","intercept",0.218513359609908,"L",0.519760379664659
7,"propMissAct_0.58_autoCorr_0.6","MAR","Multiple imputations","intercept",0.877181076835057,"M",0.661168309658568
7,"propMissAct_0.65_autoCorr_0.62","MAR","Multiple imputations","intercept",-2.70453345064169,"N",1.65345456784707
7,"propMissAct_0.66_autoCorr_0.54","MAR","Multiple imputations","intercept",0.914861317033297,"O",0.375816928197514
7,"propMissAct_0.78_autoCorr_0.57","MAR","Multiple imputations","intercept",0.631355259512852,"P",0.418265785123521
7,"y","MAR","Multiple imputations","light",0.0150215238045407,"A",0.00146164447674503
7,"propMissAct_0.04_autoCorr_0.71","MAR","Multiple imputations","light",0.0158829464426987,"B",0.00158567265144343
7,"propMissAct_0.14_autoCorr_0.55","MAR","Multiple imputations","light",0.0151421452240591,"C",0.00186036109485823
7,"propMissAct_0.16_autoCorr_0.54","MAR","Multiple imputations","light",0.0162077392360082,"D",0.00151292117259942
7,"propMissAct_0.17_autoCorr_0.56","MAR","Multiple imputations","light",0.017296811284992,"E",0.00149400960561832
7,"propMissAct_0.37_autoCorr_0.66","MAR","Multiple imputations","light",0.0166710267798644,"F",0.00215264418769115
7,"propMissAct_0.39_autoCorr_0.56","MAR","Multiple imputations","light",0.0185631127773356,"G",0.00194100764778068
7,"propMissAct_0.32_autoCorr_0.6","MAR","Multiple imputations","light",0.0183477801097553,"H",0.00180449115240241
7,"propMissAct_0.43_autoCorr_0.57","MAR","Multiple imputations","light",0.0200383620425617,"I",0.00153185509545084
7,"propMissAct_0.57_autoCorr_0.65","MAR","Multiple imputations","light",0.0218918906787919,"J",0.0016592337854467
7,"propMissAct_0.61_autoCorr_0.61","MAR","Multiple imputations","light",0.0198085527152887,"K",0.00162751960453286
7,"propMissAct_0.54_autoCorr_0.64","MAR","Multiple imputations","light",0.0264241218779721,"L",0.00156730386830643
7,"propMissAct_0.58_autoCorr_0.6","MAR","Multiple imputations","light",0.0229361338280069,"M",0.00159202782065248
7,"propMissAct_0.65_autoCorr_0.62","MAR","Multiple imputations","light",0.0212406499204904,"N",0.00125285709010675
7,"propMissAct_0.66_autoCorr_0.54","MAR","Multiple imputations","light",0.0199763920149212,"O",0.00139067171860649
7,"propMissAct_0.78_autoCorr_0.57","MAR","Multiple imputations","light",0.0184858088320168,"P",0.00144868742837268
7,"y","MAR","Multiple imputations","discharge",-1.68674570430671,"A",0.526841989256897
7,"propMissAct_0.04_autoCorr_0.71","MAR","Multiple imputations","discharge",-1.58485327777079,"B",0.542551923273039
7,"propMissAct_0.14_autoCorr_0.55","MAR","Multiple imputations","discharge",-1.39973784784555,"C",0.633986936631772
7,"propMissAct_0.16_autoCorr_0.54","MAR","Multiple imputations","discharge",-1.48727862234177,"D",0.620364010161729
7,"propMissAct_0.17_autoCorr_0.56","MAR","Multiple imputations","discharge",-1.17216498672637,"E",0.622349062243033
7,"propMissAct_0.37_autoCorr_0.66","MAR","Multiple imputations","discharge",1.00274725729503,"F",2.53099139690451
7,"propMissAct_0.39_autoCorr_0.56","MAR","Multiple imputations","discharge",1.43865982001099,"G",2.45486278030767
7,"propMissAct_0.32_autoCorr_0.6","MAR","Multiple imputations","discharge",-1.03681553088254,"H",0.713631890500808
7,"propMissAct_0.43_autoCorr_0.57","MAR","Multiple imputations","discharge",0.474751640935766,"I",0.929920902178916
7,"propMissAct_0.57_autoCorr_0.65","MAR","Multiple imputations","discharge",2.8694783586265,"J",2.6287106533474
7,"propMissAct_0.61_autoCorr_0.61","MAR","Multiple imputations","discharge",0.644485012363903,"K",1.31472581810685
7,"propMissAct_0.54_autoCorr_0.64","MAR","Multiple imputations","discharge",-0.530602745771114,"L",1.39486515383623
7,"propMissAct_0.58_autoCorr_0.6","MAR","Multiple imputations","discharge",-1.72522264767437,"M",1.79402259507367
7,"propMissAct_0.65_autoCorr_0.62","MAR","Multiple imputations","discharge",10.6967280495838,"N",5.87920554668668
7,"propMissAct_0.66_autoCorr_0.54","MAR","Multiple imputations","discharge",-0.718750005265046,"O",0.780484698683166
7,"propMissAct_0.78_autoCorr_0.57","MAR","Multiple imputations","discharge",0.743503441041355,"P",1.32241301847987
7,"y","MAR","Multiple imputations","sigma",1.44892513181417,"A",NA
7,"propMissAct_0.04_autoCorr_0.71","MAR","Multiple imputations","sigma",1.50020966985744,"B",NA
7,"propMissAct_0.14_autoCorr_0.55","MAR","Multiple imputations","sigma",1.78838861456342,"C",NA
7,"propMissAct_0.16_autoCorr_0.54","MAR","Multiple imputations","sigma",1.71498842711083,"D",NA
7,"propMissAct_0.17_autoCorr_0.56","MAR","Multiple imputations","sigma",1.89873465923859,"E",NA
7,"propMissAct_0.37_autoCorr_0.66","MAR","Multiple imputations","sigma",2.35892357896882,"F",NA
7,"propMissAct_0.39_autoCorr_0.56","MAR","Multiple imputations","sigma",2.52518372582566,"G",NA
7,"propMissAct_0.32_autoCorr_0.6","MAR","Multiple imputations","sigma",2.12880288620748,"H",NA
7,"propMissAct_0.43_autoCorr_0.57","MAR","Multiple imputations","sigma",2.09710335320336,"I",NA
7,"propMissAct_0.57_autoCorr_0.65","MAR","Multiple imputations","sigma",3.01555533523729,"J",NA
7,"propMissAct_0.61_autoCorr_0.61","MAR","Multiple imputations","sigma",2.69456448134305,"K",NA
7,"propMissAct_0.54_autoCorr_0.64","MAR","Multiple imputations","sigma",2.8021455088453,"L",NA
7,"propMissAct_0.58_autoCorr_0.6","MAR","Multiple imputations","sigma",2.23394265877055,"M",NA
7,"propMissAct_0.65_autoCorr_0.62","MAR","Multiple imputations","sigma",2.21262901488074,"N",NA
7,"propMissAct_0.66_autoCorr_0.54","MAR","Multiple imputations","sigma",2.31877947162255,"O",NA
7,"propMissAct_0.78_autoCorr_0.57","MAR","Multiple imputations","sigma",2.57704830962833,"P",NA
8,"y","MAR","Data Deletion","ar1",0.713861387683767,"A",0.0388696210296307
8,"propMissAct_0.04_autoCorr_0.43","MAR","Data Deletion","ar1",0.667419270930079,"B",0.0423801599492748
8,"propMissAct_0.17_autoCorr_0.72","MAR","Data Deletion","ar1",0.733171444366662,"C",0.0400870481765657
8,"propMissAct_0.22_autoCorr_0.74","MAR","Data Deletion","ar1",0.658012856870285,"D",0.0479744467679551
8,"propMissAct_0.22_autoCorr_0.7","MAR","Data Deletion","ar1",0.713251914518472,"E",0.0443987626001849
8,"propMissAct_0.31_autoCorr_0.66","MAR","Data Deletion","ar1",0.676454389662122,"F",0.0472998157171943
8,"propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion","ar1",0.800657825160067,"G",0.0368914890889085
8,"propMissAct_0.3_autoCorr_0.7","MAR","Data Deletion","ar1",0.665042256525114,"H",0.049277819177609
8,"propMissAct_0.33_autoCorr_0.7","MAR","Data Deletion","ar1",0.67405105172615,"I",0.048993927232383
8,"propMissAct_0.45_autoCorr_0.63","MAR","Data Deletion","ar1",0.723625812630194,"J",0.0553853592392389
8,"propMissAct_0.54_autoCorr_0.7","MAR","Data Deletion","ar1",0.699778498412584,"K",0.0563119157960784
8,"propMissAct_0.52_autoCorr_0.68","MAR","Data Deletion","ar1",0.800989442656503,"L",0.0472003579327804
8,"propMissAct_0.64_autoCorr_0.67","MAR","Data Deletion","ar1",0.757059910538082,"M",0.0588936957530262
8,"propMissAct_0.62_autoCorr_0.76","MAR","Data Deletion","ar1",0.36845387074271,"N",0.0789063150313034
8,"propMissAct_0.71_autoCorr_0.65","MAR","Data Deletion","ar1",0.535183011901325,"O",0.0962731769095714
8,"propMissAct_0.72_autoCorr_0.78","MAR","Data Deletion","ar1",0.690840187000184,"P",0.0771192627071576
8,"y","MAR","Data Deletion","intercept",1.99425316905762,"A",0.390468961175523
8,"propMissAct_0.04_autoCorr_0.43","MAR","Data Deletion","intercept",1.83351622321532,"B",0.380111512800104
8,"propMissAct_0.17_autoCorr_0.72","MAR","Data Deletion","intercept",2.20079864932741,"C",0.401213517227623
8,"propMissAct_0.22_autoCorr_0.74","MAR","Data Deletion","intercept",1.79660062867553,"D",0.395201252984103
8,"propMissAct_0.22_autoCorr_0.7","MAR","Data Deletion","intercept",2.09003988215077,"E",0.44998741116609
8,"propMissAct_0.31_autoCorr_0.66","MAR","Data Deletion","intercept",1.76217581772631,"F",0.421736608256509
8,"propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion","intercept",2.41490193641111,"G",0.442651951373636
8,"propMissAct_0.3_autoCorr_0.7","MAR","Data Deletion","intercept",1.62532123238752,"H",0.454620476696243
8,"propMissAct_0.33_autoCorr_0.7","MAR","Data Deletion","intercept",1.96735487937909,"I",0.45830384078442
8,"propMissAct_0.45_autoCorr_0.63","MAR","Data Deletion","intercept",2.77299123488619,"J",0.55658063588855
8,"propMissAct_0.54_autoCorr_0.7","MAR","Data Deletion","intercept",2.11194320617509,"K",0.503327946509973
8,"propMissAct_0.52_autoCorr_0.68","MAR","Data Deletion","intercept",3.96228669801588,"L",0.611976064915647
8,"propMissAct_0.64_autoCorr_0.67","MAR","Data Deletion","intercept",3.17229883753122,"M",0.764077032412533
8,"propMissAct_0.62_autoCorr_0.76","MAR","Data Deletion","intercept",1.37996470383635,"N",0.402098863678584
8,"propMissAct_0.71_autoCorr_0.65","MAR","Data Deletion","intercept",1.39675700470664,"O",0.740091532626737
8,"propMissAct_0.72_autoCorr_0.78","MAR","Data Deletion","intercept",2.96402169389047,"P",0.821452252052731
8,"y","MAR","Data Deletion","light",0.0157448269348997,"A",0.00140224190019806
8,"propMissAct_0.04_autoCorr_0.43","MAR","Data Deletion","light",0.0163523727805729,"B",0.00140778154759533
8,"propMissAct_0.17_autoCorr_0.72","MAR","Data Deletion","light",0.0164852822650757,"C",0.00140206327429578
8,"propMissAct_0.22_autoCorr_0.74","MAR","Data Deletion","light",0.0164405064593582,"D",0.00153230256888396
8,"propMissAct_0.22_autoCorr_0.7","MAR","Data Deletion","light",0.0144302369579828,"E",0.00165072211024483
8,"propMissAct_0.31_autoCorr_0.66","MAR","Data Deletion","light",0.0159198645511734,"F",0.00151466429993579
8,"propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion","light",0.0131809325004885,"G",0.00146206672247559
8,"propMissAct_0.3_autoCorr_0.7","MAR","Data Deletion","light",0.0174066017426958,"H",0.00180281370288065
8,"propMissAct_0.33_autoCorr_0.7","MAR","Data Deletion","light",0.0167289328093434,"I",0.00167596820415004
8,"propMissAct_0.45_autoCorr_0.63","MAR","Data Deletion","light",0.0145131815336805,"J",0.00216958906721622
8,"propMissAct_0.54_autoCorr_0.7","MAR","Data Deletion","light",0.0145342776601261,"K",0.00188073974192805
8,"propMissAct_0.52_autoCorr_0.68","MAR","Data Deletion","light",0.0145610460222747,"L",0.00161381645336709
8,"propMissAct_0.64_autoCorr_0.67","MAR","Data Deletion","light",0.0161661993550382,"M",0.00235928600598414
8,"propMissAct_0.62_autoCorr_0.76","MAR","Data Deletion","light",0.0168308800418192,"N",0.00164042366428313
8,"propMissAct_0.71_autoCorr_0.65","MAR","Data Deletion","light",0.017172529754604,"O",0.0031781640812229
8,"propMissAct_0.72_autoCorr_0.78","MAR","Data Deletion","light",0.0192912289088656,"P",0.00311639077290769
8,"y","MAR","Data Deletion","discharge",-1.65637122675135,"A",0.520105534242331
8,"propMissAct_0.04_autoCorr_0.43","MAR","Data Deletion","discharge",-1.62014596170974,"B",0.533331919996845
8,"propMissAct_0.17_autoCorr_0.72","MAR","Data Deletion","discharge",-2.77589876826355,"C",0.506221619741001
8,"propMissAct_0.22_autoCorr_0.74","MAR","Data Deletion","discharge",-1.49886127962016,"D",0.536751620485353
8,"propMissAct_0.22_autoCorr_0.7","MAR","Data Deletion","discharge",-1.22655847468878,"E",0.562834026620898
8,"propMissAct_0.31_autoCorr_0.66","MAR","Data Deletion","discharge",-1.20827440228716,"F",0.535336198914947
8,"propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion","discharge",-1.58808505204628,"G",0.544071747961611
8,"propMissAct_0.3_autoCorr_0.7","MAR","Data Deletion","discharge",-1.1997880304869,"H",0.612771097076316
8,"propMissAct_0.33_autoCorr_0.7","MAR","Data Deletion","discharge",-2.66185636409312,"I",0.666763591881143
8,"propMissAct_0.45_autoCorr_0.63","MAR","Data Deletion","discharge",-2.8073095690299,"J",0.619954615227946
8,"propMissAct_0.54_autoCorr_0.7","MAR","Data Deletion","discharge",-1.75294435410192,"K",0.627418009481286
8,"propMissAct_0.52_autoCorr_0.68","MAR","Data Deletion","discharge",-7.13109964608994,"L",1.00025102502609
8,"propMissAct_0.64_autoCorr_0.67","MAR","Data Deletion","discharge",-5.38544476804933,"M",1.34965472167392
8,"propMissAct_0.62_autoCorr_0.76","MAR","Data Deletion","discharge",-1.59587997170462,"N",0.680201943481532
8,"propMissAct_0.71_autoCorr_0.65","MAR","Data Deletion","discharge",-0.690875565614555,"O",1.00176025059005
8,"propMissAct_0.72_autoCorr_0.78","MAR","Data Deletion","discharge",-4.51146228463609,"P",1.03942960952863
8,"y","MAR","Data Deletion","sigma",1.41706375371516,"A",NA
8,"propMissAct_0.04_autoCorr_0.43","MAR","Data Deletion","sigma",1.45038757936955,"B",NA
8,"propMissAct_0.17_autoCorr_0.72","MAR","Data Deletion","sigma",1.31081554359343,"C",NA
8,"propMissAct_0.22_autoCorr_0.74","MAR","Data Deletion","sigma",1.42574293361375,"D",NA
8,"propMissAct_0.22_autoCorr_0.7","MAR","Data Deletion","sigma",1.47088888253531,"E",NA
8,"propMissAct_0.31_autoCorr_0.66","MAR","Data Deletion","sigma",1.39385028030338,"F",NA
8,"propMissAct_0.18_autoCorr_0.61","MAR","Data Deletion","sigma",1.11147281876447,"G",NA
8,"propMissAct_0.3_autoCorr_0.7","MAR","Data Deletion","sigma",1.69383075304,"H",NA
8,"propMissAct_0.33_autoCorr_0.7","MAR","Data Deletion","sigma",1.38579394424718,"I",NA
8,"propMissAct_0.45_autoCorr_0.63","MAR","Data Deletion","sigma",1.53272469594911,"J",NA
8,"propMissAct_0.54_autoCorr_0.7","MAR","Data Deletion","sigma",1.36283755230413,"K",NA
8,"propMissAct_0.52_autoCorr_0.68","MAR","Data Deletion","sigma",1.09706216013437,"L",NA
8,"propMissAct_0.64_autoCorr_0.67","MAR","Data Deletion","sigma",1.42257084268062,"M",NA
8,"propMissAct_0.62_autoCorr_0.76","MAR","Data Deletion","sigma",1.34613032202705,"N",NA
8,"propMissAct_0.71_autoCorr_0.65","MAR","Data Deletion","sigma",1.98403968108694,"O",NA
8,"propMissAct_0.72_autoCorr_0.78","MAR","Data Deletion","sigma",2.08115155323903,"P",NA
8,"y","MAR","Kalman filter","ar1",0.718629331628186,"A",0.0383432032340804
8,"propMissAct_0.04_autoCorr_0.43","MAR","Kalman filter","ar1",0.698723254325284,"B",0.0410050565132502
8,"propMissAct_0.17_autoCorr_0.72","MAR","Kalman filter","ar1",0.75127109500442,"C",0.0373719581599103
8,"propMissAct_0.22_autoCorr_0.74","MAR","Kalman filter","ar1",0.653370373541893,"D",0.0461545356616285
8,"propMissAct_0.22_autoCorr_0.7","MAR","Kalman filter","ar1",0.726158758127561,"E",0.0420416824438013
8,"propMissAct_0.31_autoCorr_0.66","MAR","Kalman filter","ar1",0.702130942378526,"F",0.0475791006948098
8,"propMissAct_0.18_autoCorr_0.61","MAR","Kalman filter","ar1",0.821349664560877,"G",0.0330403594984816
8,"propMissAct_0.3_autoCorr_0.7","MAR","Kalman filter","ar1",0.666110017320848,"H",0.0462933271093853
8,"propMissAct_0.33_autoCorr_0.7","MAR","Kalman filter","ar1",0.705027729785061,"I",0.0442353775989472
8,"propMissAct_0.45_autoCorr_0.63","MAR","Kalman filter","ar1",0.786283142329967,"J",0.0444105884160147
8,"propMissAct_0.54_autoCorr_0.7","MAR","Kalman filter","ar1",0.747337629448757,"K",0.0510057722673917
8,"propMissAct_0.52_autoCorr_0.68","MAR","Kalman filter","ar1",0.84219365937808,"L",0.0403681243896677
8,"propMissAct_0.64_autoCorr_0.67","MAR","Kalman filter","ar1",0.778703804130907,"M",0.0496081951422506
8,"propMissAct_0.62_autoCorr_0.76","MAR","Kalman filter","ar1",0.518391872719251,"N",0.0929299410915856
8,"propMissAct_0.71_autoCorr_0.65","MAR","Kalman filter","ar1",0.579441022437551,"O",0.0997977782860647
8,"propMissAct_0.72_autoCorr_0.78","MAR","Kalman filter","ar1",0.818305549140754,"P",0.0527974430002535
8,"y","MAR","Kalman filter","intercept",1.98737198052795,"A",0.391626836931665
8,"propMissAct_0.04_autoCorr_0.43","MAR","Kalman filter","intercept",1.93124646646388,"B",0.386520681707138
8,"propMissAct_0.17_autoCorr_0.72","MAR","Kalman filter","intercept",2.07090370164171,"C",0.397749816643693
8,"propMissAct_0.22_autoCorr_0.74","MAR","Kalman filter","intercept",1.66344196224003,"D",0.387465456448587
8,"propMissAct_0.22_autoCorr_0.7","MAR","Kalman filter","intercept",1.98783183655627,"E",0.435386719886901
8,"propMissAct_0.31_autoCorr_0.66","MAR","Kalman filter","intercept",1.78636108361242,"F",0.434860797202083
8,"propMissAct_0.18_autoCorr_0.61","MAR","Kalman filter","intercept",2.3980124532434,"G",0.446628769848213
8,"propMissAct_0.3_autoCorr_0.7","MAR","Kalman filter","intercept",1.28942535497014,"H",0.43930700447553
8,"propMissAct_0.33_autoCorr_0.7","MAR","Kalman filter","intercept",1.75508754096997,"I",0.449631366823225
8,"propMissAct_0.45_autoCorr_0.63","MAR","Kalman filter","intercept",2.85242900298067,"J",0.554973800327442
8,"propMissAct_0.54_autoCorr_0.7","MAR","Kalman filter","intercept",2.17778523508622,"K",0.484747183356447
8,"propMissAct_0.52_autoCorr_0.68","MAR","Kalman filter","intercept",3.6062334358673,"L",0.617346820004103
8,"propMissAct_0.64_autoCorr_0.67","MAR","Kalman filter","intercept",2.63338379659147,"M",0.646257100174803
8,"propMissAct_0.62_autoCorr_0.76","MAR","Kalman filter","intercept",1.48325436212157,"N",0.416206211255159
8,"propMissAct_0.71_autoCorr_0.65","MAR","Kalman filter","intercept",1.032261478766,"O",0.696148503322061
8,"propMissAct_0.72_autoCorr_0.78","MAR","Kalman filter","intercept",3.19208285748503,"P",0.844497725034364
8,"y","MAR","Kalman filter","light",0.015796409008658,"A",0.00140478652214192
8,"propMissAct_0.04_autoCorr_0.43","MAR","Kalman filter","light",0.0159029650061654,"B",0.0014143468560246
8,"propMissAct_0.17_autoCorr_0.72","MAR","Kalman filter","light",0.016887629483517,"C",0.00137917183279518
8,"propMissAct_0.22_autoCorr_0.74","MAR","Kalman filter","light",0.0170421348796722,"D",0.00153477974313763
8,"propMissAct_0.22_autoCorr_0.7","MAR","Kalman filter","light",0.0146690760215919,"E",0.00163798219137171
8,"propMissAct_0.31_autoCorr_0.66","MAR","Kalman filter","light",0.0162144529501437,"F",0.00155376551665737
8,"propMissAct_0.18_autoCorr_0.61","MAR","Kalman filter","light",0.0133299811414958,"G",0.00145970322734155
8,"propMissAct_0.3_autoCorr_0.7","MAR","Kalman filter","light",0.0179316330871022,"H",0.00172869739725246
8,"propMissAct_0.33_autoCorr_0.7","MAR","Kalman filter","light",0.0169048839817311,"I",0.00157947454174518
8,"propMissAct_0.45_autoCorr_0.63","MAR","Kalman filter","light",0.0148913157664242,"J",0.00205157176074561
8,"propMissAct_0.54_autoCorr_0.7","MAR","Kalman filter","light",0.0137468705850456,"K",0.00187941604213162
8,"propMissAct_0.52_autoCorr_0.68","MAR","Kalman filter","light",0.0143606143776675,"L",0.00159542121932025
8,"propMissAct_0.64_autoCorr_0.67","MAR","Kalman filter","light",0.0174821732411552,"M",0.00205176227402706
8,"propMissAct_0.62_autoCorr_0.76","MAR","Kalman filter","light",0.0161366788655558,"N",0.00174428543613116
8,"propMissAct_0.71_autoCorr_0.65","MAR","Kalman filter","light",0.0175671712215597,"O",0.00291509814616622
8,"propMissAct_0.72_autoCorr_0.78","MAR","Kalman filter","light",0.0174139651694948,"P",0.0028342981099338
8,"y","MAR","Kalman filter","discharge",-1.64415428414408,"A",0.518931770888552
8,"propMissAct_0.04_autoCorr_0.43","MAR","Kalman filter","discharge",-1.60503203112324,"B",0.523498451424476
8,"propMissAct_0.17_autoCorr_0.72","MAR","Kalman filter","discharge",-2.5360853957625,"C",0.514008053341326
8,"propMissAct_0.22_autoCorr_0.74","MAR","Kalman filter","discharge",-1.39861252491521,"D",0.534132901680116
8,"propMissAct_0.22_autoCorr_0.7","MAR","Kalman filter","discharge",-1.10768090212002,"E",0.551770988188885
8,"propMissAct_0.31_autoCorr_0.66","MAR","Kalman filter","discharge",-1.24769935998095,"F",0.604639429552018
8,"propMissAct_0.18_autoCorr_0.61","MAR","Kalman filter","discharge",-1.42642437387622,"G",0.536443720644421
8,"propMissAct_0.3_autoCorr_0.7","MAR","Kalman filter","discharge",-0.458853383363508,"H",0.626971552841618
8,"propMissAct_0.33_autoCorr_0.7","MAR","Kalman filter","discharge",-1.94996420637969,"I",0.680481759239029
8,"propMissAct_0.45_autoCorr_0.63","MAR","Kalman filter","discharge",-3.11425440347913,"J",0.674907173014073
8,"propMissAct_0.54_autoCorr_0.7","MAR","Kalman filter","discharge",-1.63410032945653,"K",0.603302278389937
8,"propMissAct_0.52_autoCorr_0.68","MAR","Kalman filter","discharge",-6.02443405460457,"L",1.14573322218358
8,"propMissAct_0.64_autoCorr_0.67","MAR","Kalman filter","discharge",-4.92862288132511,"M",1.24192988427723
8,"propMissAct_0.62_autoCorr_0.76","MAR","Kalman filter","discharge",-1.57060331468413,"N",0.641167606833847
8,"propMissAct_0.71_autoCorr_0.65","MAR","Kalman filter","discharge",0.140237402825334,"O",1.04420673653395
8,"propMissAct_0.72_autoCorr_0.78","MAR","Kalman filter","discharge",-4.27341229282523,"P",1.13683098795713
8,"y","MAR","Kalman filter","sigma",1.41367638328014,"A",NA
8,"propMissAct_0.04_autoCorr_0.43","MAR","Kalman filter","sigma",1.41849881394283,"B",NA
8,"propMissAct_0.17_autoCorr_0.72","MAR","Kalman filter","sigma",1.28387257819664,"C",NA
8,"propMissAct_0.22_autoCorr_0.74","MAR","Kalman filter","sigma",1.40817673453614,"D",NA
8,"propMissAct_0.22_autoCorr_0.7","MAR","Kalman filter","sigma",1.4174489859589,"E",NA
8,"propMissAct_0.31_autoCorr_0.66","MAR","Kalman filter","sigma",1.39045317842864,"F",NA
8,"propMissAct_0.18_autoCorr_0.61","MAR","Kalman filter","sigma",1.07872847710485,"G",NA
8,"propMissAct_0.3_autoCorr_0.7","MAR","Kalman filter","sigma",1.6281839240006,"H",NA
8,"propMissAct_0.33_autoCorr_0.7","MAR","Kalman filter","sigma",1.2451867009796,"I",NA
8,"propMissAct_0.45_autoCorr_0.63","MAR","Kalman filter","sigma",1.33044298428867,"J",NA
8,"propMissAct_0.54_autoCorr_0.7","MAR","Kalman filter","sigma",1.28511405733787,"K",NA
8,"propMissAct_0.52_autoCorr_0.68","MAR","Kalman filter","sigma",0.94892069439563,"L",NA
8,"propMissAct_0.64_autoCorr_0.67","MAR","Kalman filter","sigma",1.15990522927107,"M",NA
8,"propMissAct_0.62_autoCorr_0.76","MAR","Kalman filter","sigma",1.23766939675367,"N",NA
8,"propMissAct_0.71_autoCorr_0.65","MAR","Kalman filter","sigma",1.92313310587275,"O",NA
8,"propMissAct_0.72_autoCorr_0.78","MAR","Kalman filter","sigma",1.57669048367177,"P",NA
8,"y","MAR","Multiple imputations","ar1",0.70611406739828,"A",0.0404964495508641
8,"propMissAct_0.04_autoCorr_0.43","MAR","Multiple imputations","ar1",0.640320903346895,"B",0.0498867724922652
8,"propMissAct_0.17_autoCorr_0.72","MAR","Multiple imputations","ar1",0.578000585051446,"C",0.0457729479033784
8,"propMissAct_0.22_autoCorr_0.74","MAR","Multiple imputations","ar1",0.496454278194134,"D",0.0766224480103762
8,"propMissAct_0.22_autoCorr_0.7","MAR","Multiple imputations","ar1",0.547746136173089,"E",0.0736788228921187
8,"propMissAct_0.31_autoCorr_0.66","MAR","Multiple imputations","ar1",0.452219961331935,"F",0.0689762963463046
8,"propMissAct_0.18_autoCorr_0.61","MAR","Multiple imputations","ar1",0.633737117017615,"G",0.0765025490625355
8,"propMissAct_0.3_autoCorr_0.7","MAR","Multiple imputations","ar1",0.464055479810825,"H",0.0525216225737058
8,"propMissAct_0.33_autoCorr_0.7","MAR","Multiple imputations","ar1",0.47081482987998,"I",0.0596097420157152
8,"propMissAct_0.45_autoCorr_0.63","MAR","Multiple imputations","ar1",0.368851390402936,"J",0.0677131732032291
8,"propMissAct_0.54_autoCorr_0.7","MAR","Multiple imputations","ar1",0.30336516093058,"K",0.0868405398470677
8,"propMissAct_0.52_autoCorr_0.68","MAR","Multiple imputations","ar1",0.360547429035682,"L",0.100707016641377
8,"propMissAct_0.64_autoCorr_0.67","MAR","Multiple imputations","ar1",0.283092448741063,"M",0.097076237205707
8,"propMissAct_0.62_autoCorr_0.76","MAR","Multiple imputations","ar1",0.178964291343453,"N",0.0668900506305049
8,"propMissAct_0.71_autoCorr_0.65","MAR","Multiple imputations","ar1",0.171917238337239,"O",0.062345344531084
8,"propMissAct_0.72_autoCorr_0.78","MAR","Multiple imputations","ar1",0.203352654915741,"P",0.082136597087347
8,"y","MAR","Multiple imputations","intercept",2.12310646258047,"A",0.45761420291562
8,"propMissAct_0.04_autoCorr_0.43","MAR","Multiple imputations","intercept",1.97108127017017,"B",0.399664137924881
