"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"273",1,"propMissAct_0.34","xreg2",0.00813595523914057,0.000819150787072725,"MAR","Multiple Imputations",1
"274",1,"propMissAct_0.34","phi",-0.179606001224822,0.0147864262393881,"MAR","Multiple Imputations",1
"275",1,"propMissAct_0.34","sigma",0.306305221177563,NA,"MAR","Multiple Imputations",1
"276",1,"propMissAct_0.5","intercept",0.235319441159018,0.0771057103552144,"MAR","Multiple Imputations",1
"277",1,"propMissAct_0.5","xreg1",2.03988472761781,0.15874648016483,"MAR","Multiple Imputations",1
"278",1,"propMissAct_0.5","xreg2",0.0079261906683633,0.000545113646433213,"MAR","Multiple Imputations",1
"279",1,"propMissAct_0.5","phi",-0.196722662526532,0.0181049266073485,"MAR","Multiple Imputations",1
"280",1,"propMissAct_0.5","sigma",0.23940052173536,NA,"MAR","Multiple Imputations",1
"281",1,"propMissAct_0.61","intercept",0.184001219881353,0.0830494897800648,"MAR","Multiple Imputations",1
"282",1,"propMissAct_0.61","xreg1",2.01775409881606,0.148429433435396,"MAR","Multiple Imputations",1
"283",1,"propMissAct_0.61","xreg2",0.00708364026044658,0.000538847590983635,"MAR","Multiple Imputations",1
"284",1,"propMissAct_0.61","phi",-0.174645891396813,0.0236525554249808,"MAR","Multiple Imputations",1
"285",1,"propMissAct_0.61","sigma",0.207067522591964,NA,"MAR","Multiple Imputations",1
"286",1,"propMissAct_0.66","intercept",0.104820926134508,0.0761927126898028,"MAR","Multiple Imputations",1
"287",1,"propMissAct_0.66","xreg1",1.89056339512343,0.12658145668146,"MAR","Multiple Imputations",1
"288",1,"propMissAct_0.66","xreg2",0.00590389257871833,0.000695871100856162,"MAR","Multiple Imputations",1
"289",1,"propMissAct_0.66","phi",-0.137966239222352,0.0216622671377294,"MAR","Multiple Imputations",1
"290",1,"propMissAct_0.66","sigma",0.163757415545929,NA,"MAR","Multiple Imputations",1
"291",1,"propMissAct_0.69","intercept",0.104922482049876,0.126391332177745,"MAR","Multiple Imputations",1
"292",1,"propMissAct_0.69","xreg1",1.7698549322654,0.172939757283091,"MAR","Multiple Imputations",1
"293",1,"propMissAct_0.69","xreg2",0.00527741089369755,0.000673218492211223,"MAR","Multiple Imputations",1
"294",1,"propMissAct_0.69","phi",-0.104279223257136,0.0269893547964465,"MAR","Multiple Imputations",1
"295",1,"propMissAct_0.69","sigma",0.162378714466716,NA,"MAR","Multiple Imputations",1
"296",1,"propMissAct_0.71","intercept",0.0775351068146846,0.0762682704894849,"MAR","Multiple Imputations",1
"297",1,"propMissAct_0.71","xreg1",1.75712257978109,0.296571371838434,"MAR","Multiple Imputations",1
"298",1,"propMissAct_0.71","xreg2",0.00534605650970965,0.000710466299009041,"MAR","Multiple Imputations",1
"299",1,"propMissAct_0.71","phi",-0.110092266321602,0.0403146018837834,"MAR","Multiple Imputations",1
"300",1,"propMissAct_0.71","sigma",0.121691722913006,NA,"MAR","Multiple Imputations",1
"301",1,"propMissAct_0.73","intercept",-0.0117244333856179,0.0809379950918755,"MAR","Multiple Imputations",1
"302",1,"propMissAct_0.73","xreg1",1.65467498665369,0.261768451563643,"MAR","Multiple Imputations",1
"303",1,"propMissAct_0.73","xreg2",0.00493463096736866,0.00062230702888626,"MAR","Multiple Imputations",1
"304",1,"propMissAct_0.73","phi",-0.0871815528021444,0.0420222142904205,"MAR","Multiple Imputations",1
"305",1,"propMissAct_0.73","sigma",0.105162217718602,NA,"MAR","Multiple Imputations",1
"306",1,"propMissAct_0.75","intercept",0.0231166598794097,0.0662784205142234,"MAR","Multiple Imputations",1
"307",1,"propMissAct_0.75","xreg1",1.59726047206296,0.127663421241933,"MAR","Multiple Imputations",1
"308",1,"propMissAct_0.75","xreg2",0.0045115534358909,0.000478694709946523,"MAR","Multiple Imputations",1
"309",1,"propMissAct_0.75","phi",-0.0755054078482302,0.0225436573883244,"MAR","Multiple Imputations",1
"310",1,"propMissAct_0.75","sigma",0.0869407401678568,NA,"MAR","Multiple Imputations",1
"311",1,"propMissAct_0.78","intercept",-0.0154989719182696,0.0810964149279919,"MAR","Multiple Imputations",1
"312",1,"propMissAct_0.78","xreg1",1.57081747204902,0.163717142263774,"MAR","Multiple Imputations",1
"313",1,"propMissAct_0.78","xreg2",0.00376276632189012,0.000584489367286288,"MAR","Multiple Imputations",1
"314",1,"propMissAct_0.78","phi",-0.0588015593181517,0.0280179021433783,"MAR","Multiple Imputations",1
"315",1,"propMissAct_0.78","sigma",0.0704543534872766,NA,"MAR","Multiple Imputations",1
"316",1,"propMissAct_0.83","intercept",-0.0484340846200936,0.0810294311966855,"MAR","Multiple Imputations",1
"317",1,"propMissAct_0.83","xreg1",1.41455805397438,0.120384319942435,"MAR","Multiple Imputations",1
"318",1,"propMissAct_0.83","xreg2",0.00227287039021426,0.000506818403319876,"MAR","Multiple Imputations",1
"319",1,"propMissAct_0.83","phi",-0.00769477734140102,0.0169223851486967,"MAR","Multiple Imputations",1
"320",1,"propMissAct_0.83","sigma",0.0507657769192935,NA,"MAR","Multiple Imputations",1
