"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"126",10,"propMissAct_0.35_autoCorr_0.94",1.16909057101862,0.778965049717495,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",10
"127",10,"propMissAct_0.35_autoCorr_0.94",1.27386754504719,0.778965049717496,2016-12-30,0.459958607719185,"MAR","dropNA_simple",10
"128",10,"propMissAct_0.35_autoCorr_0.94",NA,0.778965049717496,2016-12-31,NA,"MAR","dropNA_simple",10
"129",10,"propMissAct_0.12_autoCorr_0.86",0.470163629094162,0.604581413183833,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",10
"130",10,"propMissAct_0.12_autoCorr_0.86",0.580726841428241,0.764874805251967,2016-12-01,0.378646182477892,"MAR","dropNA_simple",10
"131",10,"propMissAct_0.12_autoCorr_0.86",0.799391834773124,0.846678565617445,2016-12-02,0.704274591016821,"MAR","dropNA_simple",10
"132",10,"propMissAct_0.12_autoCorr_0.86",1.00275498181324,0.892208882925007,2016-12-03,0.465486802605711,"MAR","dropNA_simple",10
"133",10,"propMissAct_0.12_autoCorr_0.86",1.13387428706044,0.918468313628089,2016-12-04,0.399462914168786,"MAR","dropNA_simple",10
"134",10,"propMissAct_0.12_autoCorr_0.86",1.40337935144681,0.933883791224997,2016-12-05,0.707736309903312,"MAR","dropNA_simple",10
"135",10,"propMissAct_0.12_autoCorr_0.86",1.3921944459419,0.943020558766935,2016-12-06,0.676981656015052,"MAR","dropNA_simple",10
"136",10,"propMissAct_0.12_autoCorr_0.86",1.4120914645698,0.948465407040681,2016-12-07,0.651421657701972,"MAR","dropNA_simple",10
"137",10,"propMissAct_0.12_autoCorr_0.86",1.26797862546713,0.951720377337281,2016-12-08,0.452620201394598,"MAR","dropNA_simple",10
"138",10,"propMissAct_0.12_autoCorr_0.86",1.32933248462201,0.953669832962361,2016-12-09,0.713630219522972,"MAR","dropNA_simple",10
"139",10,"propMissAct_0.12_autoCorr_0.86",1.41787999559144,0.954838679167348,2016-12-10,0.685235312064148,"MAR","dropNA_simple",10
"140",10,"propMissAct_0.12_autoCorr_0.86",1.39754184752606,0.955539950700792,2016-12-11,0.399202048988361,"MAR","dropNA_simple",10
