"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"252",1,"propMissAct_0.44.1","intercept",0.547551200156628,0.454213768763175,"MNAR","dropNA_complete",1
"253",1,"propMissAct_0.44.1","xreg1",0.594390808128996,0.124031857720102,"MNAR","dropNA_complete",1
"254",1,"propMissAct_0.44.1","xreg2",-0.185444054728902,0.128151987933314,"MNAR","dropNA_complete",1
"255",1,"propMissAct_0.44.1","sigma",0.138779428975481,NA,"MNAR","dropNA_complete",1
"256",1,"propMissAct_0.46","ar1",0.430299706724795,0.0569664906480664,"MNAR","dropNA_complete",1
"257",1,"propMissAct_0.46","intercept",0.336116599340789,0.453316162288837,"MNAR","dropNA_complete",1
"258",1,"propMissAct_0.46","xreg1",0.576472845345156,0.12170539432848,"MNAR","dropNA_complete",1
"259",1,"propMissAct_0.46","xreg2",-0.126171184155314,0.127977348584178,"MNAR","dropNA_complete",1
"260",1,"propMissAct_0.46","sigma",0.138219524072201,NA,"MNAR","dropNA_complete",1
"261",1,"propMissAct_0.47","ar1",0.475850265569677,0.0555315928935396,"MNAR","dropNA_complete",1
"262",1,"propMissAct_0.47","intercept",0.520935680118282,0.451651388644046,"MNAR","dropNA_complete",1
"263",1,"propMissAct_0.47","xreg1",0.536478620712612,0.12277260797115,"MNAR","dropNA_complete",1
"264",1,"propMissAct_0.47","xreg2",-0.174038119659009,0.126867678393549,"MNAR","dropNA_complete",1
"265",1,"propMissAct_0.47","sigma",0.127919568587505,NA,"MNAR","dropNA_complete",1
"266",1,"propMissAct_0.48","ar1",0.476234051379772,0.0554573447794783,"MNAR","dropNA_complete",1
