"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"177",1,"propMissAct_0.32","intercept",0.429889969134032,0.0945187264489085,"MNAR","Kalman Filter",1
"178",1,"propMissAct_0.32","xreg1",0.488850195191037,0.0973842612019658,"MNAR","Kalman Filter",1
"179",1,"propMissAct_0.32","xreg2",-0.249364440201805,0.0460810010497109,"MNAR","Kalman Filter",1
"180",1,"propMissAct_0.32","sigma",0.0924662901738975,NA,"MNAR","Kalman Filter",1
"181",1,"propMissAct_0.37","ar1",0.842472933600011,0.0245710170101071,"MNAR","Kalman Filter",1
"182",1,"propMissAct_0.37","intercept",0.485833168521537,0.0886428313068078,"MNAR","Kalman Filter",1
"183",1,"propMissAct_0.37","xreg1",0.402568462753629,0.093248529762908,"MNAR","Kalman Filter",1
"184",1,"propMissAct_0.37","xreg2",-0.24181555237043,0.0424336126973202,"MNAR","Kalman Filter",1
"185",1,"propMissAct_0.37","sigma",0.0758456957922467,NA,"MNAR","Kalman Filter",1
"186",1,"propMissAct_0.42","ar1",0.806375107275316,0.0291466380082751,"MNAR","Kalman Filter",1
"187",1,"propMissAct_0.42","intercept",0.505876299270925,0.0821679554149872,"MNAR","Kalman Filter",1
"188",1,"propMissAct_0.42","xreg1",0.392221007184257,0.0970712908494395,"MNAR","Kalman Filter",1
"189",1,"propMissAct_0.42","xreg2",-0.220389217492871,0.0430152834878901,"MNAR","Kalman Filter",1
"190",1,"propMissAct_0.42","sigma",0.0750626117009097,NA,"MNAR","Kalman Filter",1
"191",1,"propMissAct_0.46","ar1",0.803951237920991,0.0301620711607205,"MNAR","Kalman Filter",1
"192",1,"propMissAct_0.46","intercept",0.552462576015011,0.0741760958538475,"MNAR","Kalman Filter",1
"193",1,"propMissAct_0.46","xreg1",0.353507650857599,0.0897120315049819,"MNAR","Kalman Filter",1
"194",1,"propMissAct_0.46","xreg2",-0.183209271417907,0.038412266548001,"MNAR","Kalman Filter",1
"195",1,"propMissAct_0.46","sigma",0.058190146704548,NA,"MNAR","Kalman Filter",1
"196",1,"propMissAct_0.5","ar1",0.775851428254319,0.0331315663815505,"MNAR","Kalman Filter",1
"197",1,"propMissAct_0.5","intercept",0.604533829684207,0.0717130101467677,"MNAR","Kalman Filter",1
"198",1,"propMissAct_0.5","xreg1",0.312419960331122,0.0937127190932005,"MNAR","Kalman Filter",1
"199",1,"propMissAct_0.5","xreg2",-0.146612177922539,0.037446418168676,"MNAR","Kalman Filter",1
"200",1,"propMissAct_0.5","sigma",0.0539063960448379,NA,"MNAR","Kalman Filter",1
"201",1,"propMissAct_0.53","ar1",0.731002669049373,0.037086589514169,"MNAR","Kalman Filter",1
"202",1,"propMissAct_0.53","intercept",0.624725358051566,0.0674839022263235,"MNAR","Kalman Filter",1
"203",1,"propMissAct_0.53","xreg1",0.236498402257377,0.0966528501301759,"MNAR","Kalman Filter",1
"204",1,"propMissAct_0.53","xreg2",-0.157977906107343,0.0364150060297656,"MNAR","Kalman Filter",1
"205",1,"propMissAct_0.53","sigma",0.0496438963210451,NA,"MNAR","Kalman Filter",1
